78561
225459,78,22.3,816811,阿聪丷,,129122,DrdqBpNylAap,1,40.0万,【阿聪】杀神阿聪~嗷呜,,2018-10-14 15:19:57,10,绝地求生,2489,"Lv.60,29.3%",1589636
218370,--,21.7,,单车老师不迟到,,359913,8PAbyD8WWdO1,1,129.0万,23点抽奖：刺客信条奥德赛,,2018-10-14 14:24:03,10,绝地求生,3185,"Lv.63,71%",339610
200241,--,20.7,,Agiroy4712,,643082,pJ75mMJla7XR,1,179.1万,一串四 爆脾气Agiroy,,2018-10-14 22:00:29,10,绝地求生,1099,"Lv.66,10.8%",539167
215305,--,20.0,,天然呆老湿,,420938,JrA4arQ6j70E,1,151.9万,"S3老王者,现铂金遨游",,2018-10-14 15:56:14,10,绝地求生,1197,"Lv.49,18.4%",138293
155022,--,15.4,,dreameryu,,287963,LW7rRLeqx7GY,1,19.0万,【鳗鱼】我变菜了 也变秃了,,2018-10-14 20:35:44,10,绝地求生,1506,"Lv.56,42.9%",1397516
116500,--,13.5,,Jing靖哥哥,,414581,E1VwK424d4l9,1,57.0万,最近生病了，大家见谅~,,2018-10-14 22:30:19,10,绝地求生,2244,"Lv.56,74.7%",138155
105824,500+,10.6,961799,imba绝地求生频道2,,123811,KzAa5pkgzpA3,1,3.3万,GLL绝地求生第三赛季,,2018-10-08 17:46:38,10,绝地求生,71,"Lv.18,46.8%",5228136
86313,--,10.3,,萌青小萝莉,,52225,lOdE5jyLadnR,1,2.7万,❤️2000+小可爱 欢迎来玩,,2018-10-14 23:40:50,10,绝地求生,319,"Lv.49,43.5%",609649
95385,230,9.6,55689,我是骚某某,,44261,E6djylb6oyw1,1,1040,【骚某某】单人四排杀戮秀!!!!!!!,,2018-10-09 10:57:25,10,绝地求生,3,"Lv.31,84.5%",5384600
92147,112,9.5,112021,dudu4e嘟师傅,未上榜,337073,31q72ZKkj79J,1,76.6万,有一种陪伴是81515,,2018-10-14 17:18:18,10,绝地求生,3327,"Lv.58,41.9%",81515
92095,500+,9.1,87436,随缘吃鸡的骚勇,未上榜,25371,GJwkrZjjx7Zj,1,2250,【小勇】KAKAO服宗师局,,2018-10-14 23:07:02,10,绝地求生,35,"Lv.31,77.3%",110838
88591,--,8.7,,绘心菇凉,,107725,qy70VrRnRdXG,1,5.7万,❤新的一天，也要决战到天亮啊！❤,,2018-10-14 19:17:48,10,绝地求生,437,"Lv.56,92.6%",520511
